"['#Ebola au Nord-Kivu: 3 nouveaux cas confirmés  dans la zone de santé de #Beni\n\n#RDC\n https://t.co/XnNgtWEGEr via @ElectionNet', datetime.datetime(2020, 1, 13, 20, 27, 24)]"
"['Sometimes guidelines can have major impact.  These have helped change the management options available for dealing… https://t.co/5Mzmi4NCmu', datetime.datetime(2020, 1, 13, 20, 15)]"
"['Jophet survived #Ebola, but lost his son, wife &amp; mother to the disease. He now cares for children at a @UNICEF-supp… https://t.co/R7zsLyBOSD', datetime.datetime(2020, 1, 13, 20, 1, 36)]"
"['#Ébola: la preocupación aumenta después de que el virus reaparece en localidades del este de la RDC https://t.co/tIXi1HyTzD', datetime.datetime(2020, 1, 13, 19, 50, 7)]"
"['“In less than half a decade, #Ebola has gone from being nearly a death sentence to a #vaccine-preventable disease.”… https://t.co/BNIWsG1d5s', datetime.datetime(2020, 1, 13, 19, 35)]"
"['when I go to Africa for vacation\nWatch for Ebola \n#memes\n#africa\n#rassism \n#Ebola https://t.co/yOA0rq3tKq', datetime.datetime(2020, 1, 13, 19, 33, 9)]"
"['Once #ERVEBO induced immunity wears off, an #Ebola infection can be expected to be even more severe due to an aller… https://t.co/3e8xh4BLJn', datetime.datetime(2020, 1, 13, 19, 33)]"
"['Moving Conversations and Relationships into Action!  https://t.co/0AanN4Y0A3 $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/PLBbvIEJoQ', datetime.datetime(2020, 1, 13, 19, 30, 17)]"
"[""Regardez comment les acteurs de la riposte contre la maladie à virus #EBOLA sont menacés à la machette à l'est du p… https://t.co/D5eOJD6sad"", datetime.datetime(2020, 1, 13, 19, 13, 5)]"
"['Heureuse d\'avoir participé en réalisant #illustration de couverture et ornements de texte.\n""LES SURVIVANTES, Parole… https://t.co/n22kxH4yFi', datetime.datetime(2020, 1, 13, 19, 3, 54)]"
"['Écouter Bulletin Koma Ebola Du 13 Janvvier 2020 Kinande. A #Butembo, une campagne de vaccination contre le virus… https://t.co/r6ECQPCbWR', datetime.datetime(2020, 1, 13, 18, 59, 3)]"
"['Écouter Bulletin Koma Ebola Du 13 Janvier 2020 Swahili. A #Butembo, une campagne de vaccination contre le virus… https://t.co/GQu8PVwhSR', datetime.datetime(2020, 1, 13, 18, 58, 14)]"
"['Écouter Bulletin Koma Ebola Du 13 Janvier 2020 Français. A #Butembo, une campagne de vaccination contre le virus… https://t.co/ryb5exYZCO', datetime.datetime(2020, 1, 13, 18, 57, 15)]"
"['In #DRC, the #DiseaseDetectives of CDC’s Epidemic Intelligence Service are proving their worth as they work to stop… https://t.co/dCsXqCJZF4', datetime.datetime(2020, 1, 13, 18, 57, 1)]"
"['Five years after Emory chose care over fear, #Ebola patients Kent Brantly and Nancy Writebol returned to mark the m… https://t.co/9Z1jvExItW', datetime.datetime(2020, 1, 13, 18, 30, 15)]"
"['Always fascinating to hear the story of the discovery of #Ebola.  An incredible team effort that included the… https://t.co/vQYSmiIAO7', datetime.datetime(2020, 1, 13, 18, 17, 50)]"
"['""The story of the #Ebola vaccine began, as scientific advances often do, with a good idea and a lucky break.""\n\nThe… https://t.co/rhzvwvfuw0', datetime.datetime(2020, 1, 13, 18, 15)]"
"['@DrKynast @EUDataNewsHub @MarieWolfrom @AFP #DRC had several outbreaks of #EBOLA since the mid-70s, and is one of t… https://t.co/mOesIT03Wy', datetime.datetime(2020, 1, 13, 18, 13, 1)]"
"[""Results from #GSUPublicHealth's Dr. Gerardo Chowell and PhD candidate Amna Tariq's recent paper, published in… https://t.co/vu7Wne4HBU"", datetime.datetime(2020, 1, 13, 18, 8, 31)]"
"['The U.S. Food and Drug Administration announced the approval of #Ervebo, the first FDA-approved vaccine for the pre… https://t.co/XCwDMY2WxR', datetime.datetime(2020, 1, 13, 18, 0, 30)]"
"['Don\'t miss the #NIH Demystifying Medicine Lectures Series\n""Ebola: Then, Now &amp; the NIH""\nJan. 14, 4pm ET,\nfeaturing s… https://t.co/65mi4EpoDQ', datetime.datetime(2020, 1, 13, 18, 0)]"
"['DTRA contributes historic #ebola  effort Read the full story here https://t.co/YFTEHQc0Fl', datetime.datetime(2020, 1, 13, 17, 39, 48)]"
"['Never knew that #Ebola is named after a river 😱 https://t.co/LTpVGTyLlk', datetime.datetime(2020, 1, 13, 17, 36, 52)]"
"[""@fabricemvondo_ @EUDataNewsHub @MarieWolfrom @AFP Under #Belgium rule the Infrastructure was much better. Now it's… https://t.co/lF7DsLzlt9"", datetime.datetime(2020, 1, 13, 17, 14, 35)]"
"['Here are ten big moments that will stick with us—and could continue to shape #TheFutureOf health for us all &gt;&gt;… https://t.co/0LQJdcBEkx', datetime.datetime(2020, 1, 13, 17, 1, 44)]"
"['ONGs | Los niños de República Democrática del #Congo frente al #ébola \n\nhttps://t.co/OnhmbY4UgV', datetime.datetime(2020, 1, 13, 17, 1, 13)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/ADKGbsUnoO', datetime.datetime(2020, 1, 13, 17, 0, 38)]"
"['EBOLA NEWS: NIAID-supported Partnership for Research on Ebola Vaccination extends study of three #Ebola #vaccine re… https://t.co/wIKVAijxeg', datetime.datetime(2020, 1, 13, 16, 58, 30)]"
"['@InsermTransfert Transfert est ravi d’accompagner le projet européen #PREVAC-UP visant à étendre le suivi et renfor… https://t.co/GW5KTJvDJA', datetime.datetime(2020, 1, 13, 16, 45, 7)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/xGbN6ZYrQ1', datetime.datetime(2020, 1, 13, 16, 30, 27)]"
"[""I've been following the #Ebola outbreak in #DRC for nearly 18 months now, and while we need to end it fast, this… https://t.co/SQQO3i4qoD"", datetime.datetime(2020, 1, 13, 16, 30, 22)]"
"['@SciTania #Ebola : comment tout a commencé en 1976\nhttps://t.co/wUCSo0RrHD\n#virologie #histmed https://t.co/ddow0vQgFg', datetime.datetime(2020, 1, 13, 16, 29, 19)]"
"['#STUDY: Vitamin A Supplementation Was Associated with Reduced Mortality in Patients with #Ebola Virus Disease durin… https://t.co/UC1cmSgR9L', datetime.datetime(2020, 1, 13, 16, 20, 30)]"
"['Moving Conversations and Relationships into Action!  https://t.co/QHVeznSQlV $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/rc5mCktF3N', datetime.datetime(2020, 1, 13, 16, 10, 2)]"
"['Health workers leading the fight against #Ebola are our everyday motivation! \n\nSince the beginning of the outbreak,… https://t.co/b359w198zO', datetime.datetime(2020, 1, 13, 16, 0, 22)]"
"[""#Prevac Etudier la sécurité à long terme des vaccins contre #Ebola et la durabilité de la réponse immunitaire. C'es… https://t.co/RIYa7sOHw8"", datetime.datetime(2020, 1, 13, 15, 59, 6)]"
"['@septemberrbloom Damn..I will ensure you’re eulogy is well written..#Ebola', datetime.datetime(2020, 1, 13, 15, 49, 21)]"
"['INSERM: PREVAC-UP: The Partnership for Research on #Ebola Vaccination extends follow-up and builds research capacit… https://t.co/VIsNhucLub', datetime.datetime(2020, 1, 13, 15, 46, 27)]"
"['Worried by new cases of #Ebola in Mambasa, #AfricaCDC #MinSanteRDC and other partners set up new #vaccination rings… https://t.co/lWwy0wTH83', datetime.datetime(2020, 1, 13, 15, 36, 35)]"
"['#Ebola : l’inquiétude monte après la réapparition du virus dans des localités de l’est de la RDC https://t.co/vErYryIYux', datetime.datetime(2020, 1, 13, 15, 16, 16)]"
"['Moving Conversations and Relationships into Action!  https://t.co/dtsYEAjtyP $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/lCJXy4Uq3a', datetime.datetime(2020, 1, 13, 14, 50, 4)]"
"['#phep #Ebola #Zika https://t.co/HBd6JBrjYO', datetime.datetime(2020, 1, 13, 14, 10, 34)]"
"['La ministre Gould, sera en #RC et en #RDCongo cette semaine pour travailler avec les partenaires du Canada en… https://t.co/zkSitwd6Pr', datetime.datetime(2020, 1, 13, 14, 9, 34)]"
"['Minister Gould will be in #RC and #DRCongo this week, working with Canada’s #African partners on #climatechange,… https://t.co/V8zlb0nQ5P', datetime.datetime(2020, 1, 13, 14, 8, 59)]"
"['Containing the deadly #Ebola outbreak amid active conflict in the #DRC 🇨🇩  continues to present many challenges. Bu… https://t.co/hOD6tdjNn2', datetime.datetime(2020, 1, 13, 14, 2, 1)]"
"['9.EMM publishes research that is immediately relevant to society, like this paper addressing the origin of the… https://t.co/MLBLtvD4lg', datetime.datetime(2020, 1, 13, 13, 37, 23)]"
"['Kasese calls for restoration of #Ebola screening centers via @pmldaily https://t.co/IlaiVWYgZD', datetime.datetime(2020, 1, 13, 13, 35, 5)]"
"[""A scientific triumph came out of #Ebola outbreaks of the last decade, UK's Public Health Rapid Support Team Directo… https://t.co/kTQJJdz4I6"", datetime.datetime(2020, 1, 13, 13, 30, 28)]"
"['Moving Conversations and Relationships into Action!  https://t.co/Lss72chtNK $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/9embhqTVK1', datetime.datetime(2020, 1, 13, 13, 30, 27)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/ovO9qglDpx', datetime.datetime(2020, 1, 13, 13, 30, 26)]"
"[""A scientific triumph came out of #Ebola outbreaks of the last decade, UK's Public Health Rapid Support Team Directo… https://t.co/JNqC7wklSt"", datetime.datetime(2020, 1, 13, 13, 28, 21)]"
"['#Ervebo was approved in #Europe (Nov 2019) &amp; in the #US (Dec 2019). This is the story of how #scientists across 10… https://t.co/tLqC5l3Hcv', datetime.datetime(2020, 1, 13, 12, 38, 5)]"
"[""The 'rule of 6' influences the transcription initiation of #Ebola  \nvirus. Find our recent publication by Simone Ba… https://t.co/fJJ62rBcrw"", datetime.datetime(2020, 1, 13, 12, 34)]"
"['La historia de la primera #vacuna contra el #Ebola. Esfuerzo de la cooperación científica. #VaccineWork… https://t.co/gCQOK1HWbn', datetime.datetime(2020, 1, 13, 12, 21, 56)]"
"['WHO:\xa0#measles\xa0has killed more than 6,000 people in #DRCongo.\n@WHO called on international partners and agencies to… https://t.co/Pjy1FI1ed5', datetime.datetime(2020, 1, 13, 12, 15, 46)]"
"['Situation Update on #Ebola Virus Disease #Preparedness - #SouthSudan Update 16 - 31 Dec 2019\nTwo alerts reported fr… https://t.co/s3zqCBtyHo', datetime.datetime(2020, 1, 13, 12, 12, 4)]"
"['#Ebola Virus Disease (EVD) Points of Entry (PoE) #Uganda preparedness dashboards for Kanungu District was covered f… https://t.co/J9M0fNeO35', datetime.datetime(2020, 1, 13, 12, 9, 33)]"
"['Moving Conversations and Relationships into Action!  https://t.co/KWQwztzdit $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/tcpiQ4yzXQ', datetime.datetime(2020, 1, 13, 11, 37, 3)]"
"['Moving Conversations and Relationships into Action!  https://t.co/5Xl8shn1kW $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/MOAfKdm5dX', datetime.datetime(2020, 1, 13, 11, 30, 18)]"
"['@institutpasteur AEE will work on #Ebola #preparedness in #RépubliqueCentrafricaine w/@I_P_Bangui &amp; Université de B… https://t.co/Z9b51pRO8I', datetime.datetime(2020, 1, 13, 11, 1)]"
"[""#RDC  3 nouveaux cas confirmés  d'#Ebola  dans la zone de santé de\n #Beni https://t.co/csINmP5Vbk via @ElectionNet"", datetime.datetime(2020, 1, 13, 9, 50, 15)]"
"['Case Definitions Used During the First 6 Months of the 10th #Ebola Outbreak in #DRC \nCase definitions are critical… https://t.co/gPWyIT2Tab', datetime.datetime(2020, 1, 13, 9, 25, 18)]"
"['The story of the #ebola #vaccine, spanning many continents, brilliant minds, and stumbling blocks... told beautiful… https://t.co/cxo8DHg3vB', datetime.datetime(2020, 1, 13, 9, 22, 4)]"
"[""Je n'insisterai jamais assez sur le besoin de rester vigilant face à #Ebola, même après des mois sans cas. Nous l'a… https://t.co/4HrrskF4Po"", datetime.datetime(2020, 1, 13, 9, 12, 30)]"
"['Health workers leading the fight against #Ebola are our #MondayMotivation! Since the beginning of the outbreak, our… https://t.co/Ua16ZB6yb8', datetime.datetime(2020, 1, 13, 9, 5, 1)]"
"['How long did developing a #vaccine for #ebola take? With how many #researchers, in how many countries? How quick on… https://t.co/nbWArelilT', datetime.datetime(2020, 1, 13, 9, 2)]"
"['Un equipo de 40 personas de la OMS @who trabaja ""casi sin parar"" para garantizar los suministros contra el #ébola e… https://t.co/xBdJYOUZ9h', datetime.datetime(2020, 1, 13, 7, 24, 53)]"
"['Mobilization of 428 members of the #Butembo youth association for the strategy ""1000 vaccines against #Ebola per da… https://t.co/pHwQBPvjjl', datetime.datetime(2020, 1, 13, 6, 25, 42)]"
"['#IPCC #Arctic #Science #ClimateChange #Ebola #Blackhole #Physics “The world awoke to the need to combat global heat… https://t.co/gdrnHUBDVo', datetime.datetime(2020, 1, 13, 6, 2, 14)]"
"['Vaccines can\'t stop #Ebola in a war zone.\n""We found that ring #vaccination is effective until the levels of inacces… https://t.co/bNZnSB9z5p', datetime.datetime(2020, 1, 13, 5, 1, 27)]"
"['Moving Conversations and Relationships into Action!  https://t.co/jt375rftbh $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/aOvu1jeFBQ', datetime.datetime(2020, 1, 13, 4, 31, 1)]"
"['Moving Conversations and Relationships into Action!  https://t.co/kMshlwYwFj $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/q7IIqh95cC', datetime.datetime(2020, 1, 13, 4, 0, 7)]"
"['I guess these top vaccine experts openly raising questions about vaccine safety at a @WHO conference are anti vaxxe… https://t.co/MzqJRLTl4o', datetime.datetime(2020, 1, 13, 2, 41, 22)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/wDvPZ6c2eR', datetime.datetime(2020, 1, 13, 2, 31, 2)]"
"['Speaking of N95, ito ay uri ng ""particulate respirator"" dahil nafifilter nito ang mga air particles. Ginagamit din… https://t.co/60aNtAnIE3', datetime.datetime(2020, 1, 13, 2, 23, 29)]"
"['#ebola https://t.co/zMaAhEbndQ', datetime.datetime(2020, 1, 13, 2, 9, 53)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/ncLPL1qDkV', datetime.datetime(2020, 1, 13, 1, 30, 3)]"
"['#Ebola #EbolaDRC #EBOV in the DRC: 460 suspected/3395 total confirmed &amp; probable cases (118 probable/3277 confirmed… https://t.co/wNp0M9aOLI', datetime.datetime(2020, 1, 13, 1, 10, 29)]"
"['In the newswrap, we talk about the CFA, #Ebola in DRC, security in the Sahel, and more. We have shoutouts to… https://t.co/TS3e1gak6x', datetime.datetime(2020, 1, 13, 0, 58, 56)]"
"['Moving Conversations and Relationships into Action!  https://t.co/D48w76YGxC $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/SBiNDao4oa', datetime.datetime(2020, 1, 13, 0, 30, 1)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/elRPy49u4i', datetime.datetime(2020, 1, 13, 0, 20, 2)]"
"['Moving Conversations and Relationships into Action!  https://t.co/KnanFIAiqg $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/degzKdJ09V', datetime.datetime(2020, 1, 13, 0, 14, 2)]"
"['Moving Conversations and Relationships into Action!  https://t.co/iDZ6PF0ciB $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/O8zhF8xi39', datetime.datetime(2020, 1, 13, 0, 10, 3)]"
"['Moving Conversations and Relationships into Action!  https://t.co/1Msg10FcuP $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/Xv4DdYKbB6', datetime.datetime(2020, 1, 13, 0, 10, 2)]"
"['Moving Conversations and Relationships into Action!  https://t.co/KWQwztzdit $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/OmQvIUA2Z7', datetime.datetime(2020, 1, 13, 0, 5, 1)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/6Wlo8X0LDu', datetime.datetime(2020, 1, 13, 0, 4, 2)]"
"['Moving Conversations and Relationships into Action!  https://t.co/ukQUUHLDHW $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/rSuQh80C8b', datetime.datetime(2020, 1, 13, 0, 0, 4)]"
"['DRC #Ebola: CMRE update, January 12 https://t.co/nG1tkvjPA7', datetime.datetime(2020, 1, 12, 23, 57, 46)]"
"['Moving Conversations and Relationships into Action!  https://t.co/lNHGoyaK6k $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/FQMja1BRuo', datetime.datetime(2020, 1, 12, 23, 50, 2)]"
"['Moving Conversations and Relationships into Action!  https://t.co/JRRb5ajlDo $GOVX #HIV #lassa #ebola #malaria #IO… https://t.co/WdDnKtfi7L', datetime.datetime(2020, 1, 12, 23, 50, 1)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/1ggGlZp0uI', datetime.datetime(2020, 1, 12, 23, 38, 2)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/8eXrnAPYXl', datetime.datetime(2020, 1, 12, 23, 30, 12)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/BiLyVdirRw', datetime.datetime(2020, 1, 12, 23, 30, 12)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/VdKpZ3CcNI', datetime.datetime(2020, 1, 12, 23, 30, 11)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/LM8AHvXwyJ', datetime.datetime(2020, 1, 12, 23, 30, 10)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/0DXYHlLdX3', datetime.datetime(2020, 1, 12, 23, 30, 8)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/t1FCdMA61k', datetime.datetime(2020, 1, 12, 23, 30, 7)]"
"['GeoVax is seeking collaborations for the next steps with HIV and other infectious disease vaccine candidates.… https://t.co/SrC2McPg3V', datetime.datetime(2020, 1, 12, 23, 30, 1)]"
"['Jan12, 2020 #Ebola @MinSanteRDC \n•Since start of epidemic, cumulative cases 3,395: 3,277 confirmed 118 probable.  t… https://t.co/vGUCu1uGYW', datetime.datetime(2020, 1, 12, 23, 20, 36)]"
"['The complex logistics of #Ebola response #DRC #RDC @MinSanteRDC @OMSRDCONGO @EteniLongondo  https://t.co/Jevd2sVPOM via @reliefweb', datetime.datetime(2020, 1, 12, 23, 3, 6)]"
"['La famine est moins mediatisée que l\'ebola car c\'est un probleme que les riches n\'auront pas"" #ebola', datetime.datetime(2020, 1, 12, 23, 0, 38)]"
"['Molt trista la dada però, per donar context, crec que el 45% de la poblacio té menys de 18 anys i per tant no estan… https://t.co/A0BM8UAfNt', datetime.datetime(2020, 1, 12, 22, 20, 13)]"
"['#Ebola ha assolit un nivell de resistència, dsd fa 3 mesos, continua circulant i es resisteix a apagar-se. En mig a… https://t.co/xOEG2RBCgz', datetime.datetime(2020, 1, 12, 22, 17, 37)]"
"['#Ebola #EbolaDRC #EBOV in the DRC: 460 suspected/3395 total confirmed &amp; probable cases (118 probable/3275 confirmed… https://t.co/l744CNKS7G', datetime.datetime(2020, 1, 12, 22, 1, 40)]"
"['Dans un silence assourdissant, la zone de santé de #Beni a reçu jeudi un nouveau cas confirmé de #Ebola après 29 jo… https://t.co/9lbP9r7w5b', datetime.datetime(2020, 1, 12, 21, 56, 8)]"
"['@ShooguhLipz I always think of anti-vaxxers when I hear anything about #Ebola. Wonder if it were a circulating Nort… https://t.co/cpu4O0Uc5q', datetime.datetime(2020, 1, 12, 21, 48, 14)]"
"[""#Ebola10_RDC Situation épidémiologique du 12 Janvier 2020 avec les données collectées jusqu'au 11.01.20 👇\n\n➡️… https://t.co/3Ja81CZPCO"", datetime.datetime(2020, 1, 12, 21, 45, 6)]"
"['#Ebola update https://t.co/B8B6pSxIPb', datetime.datetime(2020, 1, 12, 21, 30, 55)]"
"['#vaccination contre #Ebola en #RDC https://t.co/izd3IlXrNM', datetime.datetime(2020, 1, 12, 21, 27, 6)]"
"[""Cumul des cas d '#Ebola en #RDC au 11 janvier 2020 https://t.co/UxCqmdFuT7"", datetime.datetime(2020, 1, 12, 21, 26, 37)]"
"[""Suivi de l '#épidémie d' #Ebola en #RDC au 12 janvier 2020 https://t.co/gUjz6d9f8w"", datetime.datetime(2020, 1, 12, 21, 24, 25)]"
"['@bama9455 @jay2kQ17 https://t.co/4nj1MX4fpX #WakeUpAmerica #FactsMatter #CORRUPTION #Censorship… https://t.co/ufNEG7OU6x', datetime.datetime(2020, 1, 12, 21, 13, 32)]"
"['‘Against all odds’: The inside story of how scientists across three continents produced an Ebola vaccine by… https://t.co/Q1J0JKTle6', datetime.datetime(2020, 1, 12, 21, 3, 11)]"
"['Everything you need to know about the first FDA-approved #Ebola vaccine.  https://t.co/qnJWsRQKkz', datetime.datetime(2020, 1, 12, 21, 1)]"
"['Superstar Canadian journalist @HelenBranswell breaks down recent updates  on and analysis of #Ebola. https://t.co/5bnIOmkhW9', datetime.datetime(2020, 1, 12, 20, 24, 12)]"
"['What the Government is Really Saying https://t.co/kmOjIGBMG9 #ebola #family #governement #responsibility #retirement #selfreliance #skills', datetime.datetime(2020, 1, 12, 20, 18, 29)]"
"['@realDonaldTrump #LeakedVideo! Head #UN #Scientist Admits #Vaccines Are Killing People https://t.co/BiLrBemLC3… https://t.co/16HodU2M0t', datetime.datetime(2020, 1, 12, 20, 16, 43)]"
"['@CBLevineMS ¯\\_(ツ)_/¯\nPeople in this part of DRC move around a lot, for a number of reasons — not least of which is… https://t.co/4eKlyBxSfC', datetime.datetime(2020, 1, 12, 20, 12, 57)]"
"['SHOULD WE BE MAD AT SAWYER? https://t.co/irXisYhbta #ebola', datetime.datetime(2020, 1, 12, 19, 53, 50)]"
"['No comments necessary. #Ebola https://t.co/z6dzLLQMVT', datetime.datetime(2020, 1, 12, 19, 30, 16)]"
"['@HelenBranswell Hard to accept but is it possible some kind of subterranian circulation of the virus? It seems the… https://t.co/hygSyGEiqx', datetime.datetime(2020, 1, 12, 19, 28, 20)]"
"['punts de transmissió o reactivacio. La infecció hi és encara q no la veiem. I les zones és passen infectats de… https://t.co/6YsZOdKDEB', datetime.datetime(2020, 1, 12, 19, 24, 13)]"
"['Estem davant d\' una nova ""cosa"", i dic ""cosa"" pq no se ben bé com qualificar-la. #Ebola ha corregut molt camp, ha i… https://t.co/9o0m0tjNta', datetime.datetime(2020, 1, 12, 19, 24, 11)]"
"[""Mise à jour #Ebola #RDC (provinces d'Ituri, N Kivu &amp; S Kivu) au 12 jan; données datées du 11 jan 2020. ▪︎Deux nouve… https://t.co/YbOIz5QXsg"", datetime.datetime(2020, 1, 12, 19, 17, 53)]"
"['Great detailed story on Canadian and German scientists who developed #Ebola vaccine, starting in #Winnipeg at Natio… https://t.co/kumjzY4Zm9', datetime.datetime(2020, 1, 12, 18, 37, 45)]"
"['@AfricaCDC Epidemiologist and Head of Emergency Preparedness and Response Division, @MerawiA visited facilities and… https://t.co/ej8SY5iXyr', datetime.datetime(2020, 1, 12, 18, 23, 16)]"
"['#deutschland nimmt auf Vorschlag von Herrn #Maas (#spd) #ebola Patienten auf.\n#Migration \n#migranten\n#Asylantrag… https://t.co/qPtbbzhcZS', datetime.datetime(2020, 1, 12, 18, 22, 54)]"
"['2. The second #Ebola case reported Saturday was at Beni, another place that has repeatedly stopped transmission onl… https://t.co/zIa7jCgrdh', datetime.datetime(2020, 1, 12, 18, 4, 56)]"
"[""1. More bad news in DRC's #Ebola outbreak. There was a case reported Saturday at Musienene.\nMusienene had gone 131… https://t.co/5zfLCBfkTA"", datetime.datetime(2020, 1, 12, 18, 4, 55)]"
"['To improve reporting and analysis of key indicators, @AfricaCDC facilitates training in the use of #SPSS for epidem… https://t.co/sjmlcvczzW', datetime.datetime(2020, 1, 12, 17, 59, 22)]"
"['Worried by new cases of #Ebola in Mambasa, @AfricaCDC @MinSanteRDC and other partners set up new vaccination rings… https://t.co/HijSpX8LyC', datetime.datetime(2020, 1, 12, 17, 56, 3)]"
"['Video: Bringing religions together to prevent #Ebola | @UNICEF #Rwanda https://t.co/RGw2GgDqj6', datetime.datetime(2020, 1, 12, 17, 26, 53)]"
"['Facebook memory... #Ebola #SierraLeone I will never get tired of sharing this. First, it was, is the highlight of m… https://t.co/PLbKJQzAby', datetime.datetime(2020, 1, 12, 17, 21, 33)]"
"['Quand elle a attaqué @MTamfum sur #Ebola #RDC ,mes doutes sur @luchaRDC étaient tombés\nUne mutation qui a touché à… https://t.co/n9jKQolzBs', datetime.datetime(2020, 1, 12, 16, 53, 21)]"
"['The current #Ebola outbreak is the 10th in the DRC. It has killed far fewer people than the decades-long rebel warf… https://t.co/JhpowQ2xHk', datetime.datetime(2020, 1, 12, 16, 43, 8)]"
"['Newly updated #Ebola clinical reference. https://t.co/xo8Iaf7e1x https://t.co/fVutk42FUD', datetime.datetime(2020, 1, 12, 16, 33, 1)]"
"['South Sudan: Patient with #Ebola-like symptoms quarantined in Mapel https://t.co/0ZX0j6ASLW', datetime.datetime(2020, 1, 12, 16, 8, 2)]"
"['DRC #Ebola: 2 new cases on January 11, 5 this week, 3,395 total https://t.co/6UzvfWK3he', datetime.datetime(2020, 1, 12, 15, 58, 49)]"
"['First #Ebola #vaccine approved\nhttps://t.co/4tX9hNcTIK', datetime.datetime(2020, 1, 12, 15, 12, 53)]"
"['The inside story of how scientists across three continents produced an #Ebola vaccine. https://t.co/2LmJPICSlB', datetime.datetime(2020, 1, 12, 14, 35, 3)]"
"['#BENI #EBOLA: Après plusieurs semaines sans nouveau cas, 3cas confirmés de la maladie à virus #Ebola enregistrés. P… https://t.co/MPOPu4133p', datetime.datetime(2020, 1, 12, 14, 30, 34)]"
"['#Ebola Trois nouveaux cas confirmés à #Beni. Bibiche Matadi, chargée de surveillance au sein de la riposte appelle… https://t.co/U393y7Yzi8', datetime.datetime(2020, 1, 12, 14, 25, 18)]"
"['Patient with #Ebola-like symptoms quarantined in #Mapel\nhttps://t.co/pS2JT2Fh1A', datetime.datetime(2020, 1, 12, 14, 20)]"
"['@DjDaboTrabo #Reggaekuruka #shidamarambekse utawala tuned at large loving the show big up #mochamajames… https://t.co/vA2TV4AHYE', datetime.datetime(2020, 1, 12, 14, 13, 59)]"
"['Toujours impressionné par la bravour &amp; le courage des équipes de la communication de risque, mobilisation sociale &amp;… https://t.co/6l6fXRCxVu', datetime.datetime(2020, 1, 12, 14, 12, 33)]"
"['#Uganda Local leaders in #Katwe Landing Site in #Kasese District are appealing to the District Health Department an… https://t.co/3wFduIJ3FL', datetime.datetime(2020, 1, 12, 13, 25, 34)]"
"['Also, while the rVSV-ZEBOV vaccine is a #live #virus #vaccine, it is live (and relatively non-harmful) rVSV, NOT LI… https://t.co/XEI70CldX9', datetime.datetime(2020, 1, 12, 12, 22, 47)]"
"['\u2066Le journaliste @EmmanuelFreuden s’est rendu à #Beni pour essayer de comprendre les causes de la méfiance de la pop… https://t.co/OYpLxnOvXQ', datetime.datetime(2020, 1, 12, 12, 4, 21)]"
"['For the record : #Ebola #vaccines #vaccination is NOT mandatory for ANYONE, even those in current outbreak zones. I… https://t.co/PLTJpIoSZ1', datetime.datetime(2020, 1, 12, 11, 51, 56)]"
"['Jan 11, 2020 #Ebola @MinSanteRDC \n•Since start of epidemic, cumulative cases 3,393, of which 3,275 are confirmed an… https://t.co/aqX9G8XTvT', datetime.datetime(2020, 1, 12, 11, 50, 54)]"
